table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ja,芝久保運動場（はなバス）,,,芝久保運動場（はなバス）
stops,stop_name,en,Shibakubo Undojyo,,,芝久保運動場（はなバス）
stops,stop_name,ja-Hrkt,しばくぼうんどうじょう（はなばす）,,,芝久保運動場（はなバス）
stops,stop_name,ja,芝久保（はなバス）,,,芝久保（はなバス）
stops,stop_name,en,Sibakubo,,,芝久保（はなバス）
stops,stop_name,ja-Hrkt,しばくぼ（はなばす）,,,芝久保（はなバス）
stops,stop_name,ja,芦花公園駅,,,芦花公園駅
stops,stop_name,en,Roka-koen Station,,,芦花公園駅
stops,stop_name,ja-Hrkt,ろかこうえんえき,,,芦花公園駅
stops,stop_name,ja,花小金井,,,花小金井
stops,stop_name,en,Hana-Koganei,,,花小金井
stops,stop_name,ja-Hrkt,はなこがねい,,,花小金井
stops,stop_name,ja,花小金井南一丁目,,,花小金井南一丁目
stops,stop_name,en,Hana-Koganei Minami 1-chome,,,花小金井南一丁目
stops,stop_name,ja-Hrkt,はなこがねいみなみいっちょうめ、花小金井南１丁目、花小金井南1丁目,,,花小金井南一丁目
stops,stop_name,ja,花小金井南二丁目,,,花小金井南二丁目
stops,stop_name,en,Hana-Koganei Minami 2-chome,,,花小金井南二丁目
stops,stop_name,ja-Hrkt,はなこがねいみなみにちょうめ、花小金井南2丁目、花小金井南2丁目,,,花小金井南二丁目
stops,stop_name,ja,花小金井駅,,,花小金井駅
stops,stop_name,en,Hana-Koganei Station,,,花小金井駅
stops,stop_name,ja-Hrkt,はなこがねいえき,,,花小金井駅
stops,stop_name,ja,花小金井駅南口,,,花小金井駅南口
stops,stop_name,en,Hana-Koganei Station Minamiguchi,,,花小金井駅南口
stops,stop_name,ja-Hrkt,はなこがねいえきみなみぐち,,,花小金井駅南口
stops,stop_name,ja,芳花園住宅,,,芳花園住宅
stops,stop_name,en,Hokaen Jutaku,,,芳花園住宅
stops,stop_name,ja-Hrkt,ほうかえんじゅうたく,,,芳花園住宅
stops,stop_name,ja,若宮一丁目,,,若宮一丁目
stops,stop_name,en,Wakamiya 1,,,若宮一丁目
stops,stop_name,ja-Hrkt,わかみやいっちょうめ,,,若宮一丁目
stops,stop_name,ja,若宮交番西,,,若宮交番西
stops,stop_name,en,Wakamiya Koban Nishi,,,若宮交番西
stops,stop_name,ja-Hrkt,わかみやこうばんにし,,,若宮交番西
stops,stop_name,ja,若宮幼稚園入口,,,若宮幼稚園入口
stops,stop_name,en,Wakamiya Youchien Iriguchi,,,若宮幼稚園入口
stops,stop_name,ja-Hrkt,わかみやようちえんいりぐち,,,若宮幼稚園入口
stops,stop_name,ja,荻窪一丁目,,,荻窪一丁目
stops,stop_name,en,Ogikubo 1-chome,,,荻窪一丁目
stops,stop_name,ja-Hrkt,おぎくぼいっちょうめ、荻窪1丁目、荻窪１丁目,,,荻窪一丁目
stops,stop_name,ja,荻窪一丁目北,,,荻窪一丁目北
stops,stop_name,en,Ogikubo 1-chome Kita,,,荻窪一丁目北
stops,stop_name,ja-Hrkt,おぎくぼいっちょうめきた、荻窪１丁目北、荻窪1丁目北,,,荻窪一丁目北
stops,stop_name,ja,荻窪中学,,,荻窪中学
stops,stop_name,en,Ogikubo Chugaku,,,荻窪中学
stops,stop_name,ja-Hrkt,おぎくぼちゅうがく,,,荻窪中学
stops,stop_name,ja,荻窪二丁目,,,荻窪二丁目
stops,stop_name,en,Ogikubo 2-chome,,,荻窪二丁目
stops,stop_name,ja-Hrkt,おぎくぼにちょうめ、荻窪2丁目、荻窪２丁目,,,荻窪二丁目
stops,stop_name,ja,荻窪公団アパート,,,荻窪公団アパート
stops,stop_name,en,Ogikubo Kodan Apartment,,,荻窪公団アパート
stops,stop_name,ja-Hrkt,おぎくぼこうだんあぱーと,,,荻窪公団アパート
stops,stop_name,ja,荻窪四丁目,,,荻窪四丁目
stops,stop_name,en,Ogikubo 4-chome,,,荻窪四丁目
stops,stop_name,ja-Hrkt,おぎくぼよんちょうめ、荻窪4丁目、荻窪４丁目,,,荻窪四丁目
stops,stop_name,ja,荻窪橋,,,荻窪橋
stops,stop_name,en,Ogikubo-bashi,,,荻窪橋
stops,stop_name,ja-Hrkt,おぎくぼばし,,,荻窪橋
stops,stop_name,ja,荻窪警察署前,,,荻窪警察署前
stops,stop_name,en,Ogikubo Keisatsusho Mae,,,荻窪警察署前
stops,stop_name,ja-Hrkt,おぎくぼけいさつしょまえ,,,荻窪警察署前
stops,stop_name,ja,荻窪電話局,,,荻窪電話局
stops,stop_name,en,Ogikubo Denwakyoku,,,荻窪電話局
stops,stop_name,ja-Hrkt,おぎくぼでんわきょく,,,荻窪電話局
stops,stop_name,ja,荻窪駅北口,,,荻窪駅北口
stops,stop_name,en,Ogikubo Station Kitaguchi,,,荻窪駅北口
stops,stop_name,ja-Hrkt,おぎくぼえききたぐち,,,荻窪駅北口
stops,stop_name,ja,荻窪駅南口,,,荻窪駅南口
stops,stop_name,en,Ogikubo Station Minamiguchi,,,荻窪駅南口
stops,stop_name,ja-Hrkt,おぎくぼえきみなみぐち,,,荻窪駅南口
stops,stop_name,ja,荻窪高校,,,荻窪高校
stops,stop_name,en,Ogikubo Koko,,,荻窪高校
stops,stop_name,ja-Hrkt,おぎくぼこうこう,,,荻窪高校
stops,stop_name,ja,落合中央公園,,,落合中央公園
stops,stop_name,en,Ochiai Chuo Koen,,,落合中央公園
stops,stop_name,ja-Hrkt,おちあいちゅうおうこうえん,,,落合中央公園
stops,stop_name,ja,落合南長崎駅,,,落合南長崎駅
stops,stop_name,en,Ochiai-minami-nagasaki Station,,,落合南長崎駅
stops,stop_name,ja-Hrkt,おちあいみなみながさきえき,,,落合南長崎駅
stops,stop_name,ja,落合駅,,,落合駅
stops,stop_name,en,Ochiai Station,,,落合駅
stops,stop_name,ja-Hrkt,おちあいえき,,,落合駅
stops,stop_name,ja,蓮華寺下,,,蓮華寺下
stops,stop_name,en,Rengeji Shita,,,蓮華寺下
stops,stop_name,ja-Hrkt,れんげじした,,,蓮華寺下
stops,stop_name,ja,西久保コミセン（ムーバス）,,,西久保コミセン（ムーバス）
stops,stop_name,en,Nishikubo Komisen,,,西久保コミセン（ムーバス）
stops,stop_name,ja-Hrkt,にしくぼこみせん（むーばす）,,,西久保コミセン（ムーバス）
stops,stop_name,ja,西久保一丁目,,,西久保一丁目
stops,stop_name,en,Nishikubo 1-chome,,,西久保一丁目
stops,stop_name,ja-Hrkt,"にしくぼいっちょうめ,西久保１丁目、西久保1丁目",,,西久保一丁目
stops,stop_name,ja,西久保三丁目（ムーバス）,,,西久保三丁目（ムーバス）
stops,stop_name,en,Nishikubo3-Chyome,,,西久保三丁目（ムーバス）
stops,stop_name,ja-Hrkt,にしくぼさんちょうめ（むーばす）、西久保3丁目、西久保3丁目,,,西久保三丁目（ムーバス）
stops,stop_name,ja,西久保二丁目,,,西久保二丁目
stops,stop_name,en,Nishikubo 2-chome,,,西久保二丁目
stops,stop_name,ja-Hrkt,にしくぼにちょうめ、西久保２丁目、西久保2丁目,,,西久保二丁目
stops,stop_name,ja,西久保公園（ムーバス）,,,西久保公園（ムーバス）
stops,stop_name,en,Nishikubo Koen,,,西久保公園（ムーバス）
stops,stop_name,ja-Hrkt,にしくぼこうえん（むーばす）,,,西久保公園（ムーバス）
stops,stop_name,ja,西五条通り（ムーバス）,,,西五条通り（ムーバス）
stops,stop_name,en,Nishigojyo Tori,,,西五条通り（ムーバス）
stops,stop_name,ja-Hrkt,にしごじょうどおり（むーばす）,,,西五条通り（ムーバス）
stops,stop_name,ja,西原町四丁目（はなバス）,,,西原町四丁目（はなバス）
stops,stop_name,en,N,,,西原町四丁目（はなバス）
stops,stop_name,ja-Hrkt,にしはらちょうよんちょうめ（はなばす）、西原町４丁目、西原町4丁目,,,西原町四丁目（はなバス）
stops,stop_name,ja,西宮中学校南（すぎ丸）,,,西宮中学校南（すぎ丸）
stops,stop_name,en,Nishimiya Chugakkou Minami,,,西宮中学校南（すぎ丸）
stops,stop_name,ja-Hrkt,にしみやちゅうがっこうみなみ（すぎまる）,,,西宮中学校南（すぎ丸）
stops,stop_name,ja,西戸山公園野球場,,,西戸山公園野球場
stops,stop_name,en,Nishitoyama Koen Yakyujo,,,西戸山公園野球場
stops,stop_name,ja-Hrkt,にしとやまこうえんやきゅうじょう,,,西戸山公園野球場
stops,stop_name,ja,西本村橋,,,西本村橋
stops,stop_name,en,Nishihonmura-bashi,,,西本村橋
stops,stop_name,ja-Hrkt,にしもとむらはし,,,西本村橋
stops,stop_name,ja,西武住宅北（はなバス）,,,西武住宅北（はなバス）
stops,stop_name,en,Seibu Jyutaku Kita,,,西武住宅北（はなバス）
stops,stop_name,ja-Hrkt,せいぶじゅうたくきた（はなばす）,,,西武住宅北（はなバス）
stops,stop_name,ja,西武住宅南（はなバス）,,,西武住宅南（はなバス）
stops,stop_name,en,Seibu Jyutaku Minami,,,西武住宅南（はなバス）
stops,stop_name,ja-Hrkt,せいぶじゅうたくみなみ（はなばす）,,,西武住宅南（はなバス）
stops,stop_name,ja,西永福,,,西永福
stops,stop_name,en,Nishi-Eifuku,,,西永福
stops,stop_name,ja-Hrkt,にしえいふく,,,西永福
stops,stop_name,ja,西烏山,,,西烏山
stops,stop_name,en,Nishi-Karasuyama,,,西烏山
stops,stop_name,ja-Hrkt,にしからすやま,,,西烏山
stops,stop_name,ja,西田小学校,,,西田小学校
stops,stop_name,en,Nishita Shogakko,,,西田小学校
stops,stop_name,ja-Hrkt,にしだしょうがっこう,,,西田小学校
stops,stop_name,ja,西田端橋,,,西田端橋
stops,stop_name,en,Nishitabata-bashi,,,西田端橋
stops,stop_name,ja-Hrkt,にしたばたばし,,,西田端橋
stops,stop_name,ja,西荻マイロード入口（すぎ丸）,,,西荻マイロード入口（すぎ丸）
stops,stop_name,en,Nisiogi My Road Iriguchi,,,西荻マイロード入口（すぎ丸）
stops,stop_name,ja-Hrkt,にしおぎまいろーどいりぐち（すぎまる）,,,西荻マイロード入口（すぎ丸）
stops,stop_name,ja,西荻北三丁目,,,西荻北三丁目
stops,stop_name,en,Nishiogi Kita 3-chome,,,西荻北三丁目
stops,stop_name,ja-Hrkt,にしおぎきたさんちょうめ、西荻北３丁目、西荻北3丁目,,,西荻北三丁目
stops,stop_name,ja,西荻北五丁目,,,西荻北五丁目
stops,stop_name,en,Nishiogi Kita 5-chome,,,西荻北五丁目
stops,stop_name,ja-Hrkt,にしおぎきたごちょうめ、西荻北５丁目、西荻北5丁目,,,西荻北五丁目
stops,stop_name,ja,西荻北四丁目,,,西荻北四丁目
stops,stop_name,en,Nishiogi Kita 4-chome,,,西荻北四丁目
stops,stop_name,ja-Hrkt,にしおぎきたよんちょうめ、西荻北４丁目、西荻北4丁目,,,西荻北四丁目
stops,stop_name,ja,西荻北郵便局前,,,西荻北郵便局前
stops,stop_name,en,Nishiogi Kita Yubinkyoku Mae,,,西荻北郵便局前
stops,stop_name,ja-Hrkt,にしおぎきたゆうびんきょくまえ,,,西荻北郵便局前
stops,stop_name,ja,西荻南,,,西荻南
stops,stop_name,en,Nishiogi Minami,,,西荻南
stops,stop_name,ja-Hrkt,にしおぎみなみ,,,西荻南
stops,stop_name,ja,西荻南一丁目（すぎ丸）,,,西荻南一丁目（すぎ丸）
stops,stop_name,en,Nishiogi Minami-1chome,,,西荻南一丁目（すぎ丸）
stops,stop_name,ja-Hrkt,にしおぎみなみいっちょうめ（すぎまる）、西荻南１丁目、西荻南１丁目,,,西荻南一丁目（すぎ丸）
stops,stop_name,ja,西荻南三丁目（すぎ丸）,,,西荻南三丁目（すぎ丸）
stops,stop_name,en,Nisiogi Minami3chome,,,西荻南三丁目（すぎ丸）
stops,stop_name,ja-Hrkt,"にしおぎみなみさんちょうめ（すぎまる）,西荻南3丁目、西荻南3丁目",,,西荻南三丁目（すぎ丸）
stops,stop_name,ja,西荻南四丁目（すぎ丸）,,,西荻南四丁目（すぎ丸）
stops,stop_name,en,Nisiogi Minami4-chome,,,西荻南四丁目（すぎ丸）
stops,stop_name,ja-Hrkt,にしおぎみなみよんちょうめ（すぎまる）、西荻南４丁目、西荻南4丁目,,,西荻南四丁目（すぎ丸）
stops,stop_name,ja,西荻窪駅,,,西荻窪駅
stops,stop_name,en,Nishi-Ogikubo Station,,,西荻窪駅
stops,stop_name,ja-Hrkt,にしおぎくぼえき,,,西荻窪駅
stops,stop_name,ja,西荻窪駅南口,,,西荻窪駅南口
stops,stop_name,en,Nishi-Ogikubo Station Minamiguchi,,,西荻窪駅南口
stops,stop_name,ja-Hrkt,にしおぎくぼえきみなみぐち,,,西荻窪駅南口
stops,stop_name,ja,西落合一丁目,,,西落合一丁目
stops,stop_name,en,Nishiochiai 1-chome,,,西落合一丁目
stops,stop_name,ja-Hrkt,にしおちあいいっちょうめ、西落合１丁目、西落合1丁目,,,西落合一丁目
stops,stop_name,ja,西蓮寺前,,,西蓮寺前
stops,stop_name,en,Sairenji Mae,,,西蓮寺前
stops,stop_name,ja-Hrkt,さいれんじまえ,,,西蓮寺前
stops,stop_name,ja,西門前（ムーバス）,,,西門前（ムーバス）
stops,stop_name,en,Nishimonmae,,,西門前（ムーバス）
stops,stop_name,ja-Hrkt,にしもんまえ（むーばす）,,,西門前（ムーバス）
stops,stop_name,ja,西高校南（すぎ丸）,,,西高校南（すぎ丸）
stops,stop_name,en,Nishi Koko Minami,,,西高校南（すぎ丸）
stops,stop_name,ja-Hrkt,にしこうこうみなみ（すぎまる）,,,西高校南（すぎ丸）
stops,stop_name,ja,西高校西門前（すぎ丸）,,,西高校西門前（すぎ丸）
stops,stop_name,en,Nishi Koko Nishimon Mae,,,西高校西門前（すぎ丸）
stops,stop_name,ja-Hrkt,にしこうこうにしもんまえ（すぎまる）,,,西高校西門前（すぎ丸）
stops,stop_name,ja,要町駅,,,要町駅
stops,stop_name,en,Kanamecho Station,,,要町駅
stops,stop_name,ja-Hrkt,かなめちょうえき,,,要町駅
stops,stop_name,ja,豊多摩高校,,,豊多摩高校
stops,stop_name,en,Toyotama Koko,,,豊多摩高校
stops,stop_name,ja-Hrkt,とよたまこうこう,,,豊多摩高校
stops,stop_name,ja,豊玉こうしん通り,,,豊玉こうしん通り
stops,stop_name,en,Toyotama Koshin-dori,,,豊玉こうしん通り
stops,stop_name,ja-Hrkt,とよたまこうしんどおり,,,豊玉こうしん通り
stops,stop_name,ja,豊玉中,,,豊玉中
stops,stop_name,en,Toyotamanaka,,,豊玉中
stops,stop_name,ja-Hrkt,とよたまなか,,,豊玉中
stops,stop_name,ja,豊玉中三丁目,,,豊玉中三丁目
stops,stop_name,en,Toyotamanaka 3-chome,,,豊玉中三丁目
stops,stop_name,ja-Hrkt,とよたまなかさんちょうめ、豊玉中３丁目、豊玉中3丁目,,,豊玉中三丁目
stops,stop_name,ja,豊玉中三丁目アパート,,,豊玉中三丁目アパート
stops,stop_name,en,Toyotamanaka 3-chome Apartment,,,豊玉中三丁目アパート
stops,stop_name,ja-Hrkt,"とよたまなかさんちょうめあぱーと,豊玉３丁目アパート、豊玉3丁目アパート",,,豊玉中三丁目アパート
stops,stop_name,ja,豊玉中二丁目,,,豊玉中二丁目
stops,stop_name,en,Toyotamanaka 2-chome,,,豊玉中二丁目
stops,stop_name,ja-Hrkt,とよたまなかにちょうめ、豊玉中２丁目、豊玉中2丁目,,,豊玉中二丁目
stops,stop_name,ja,豊玉中町,,,豊玉中町
stops,stop_name,en,Toyotamanakamachi,,,豊玉中町
stops,stop_name,ja-Hrkt,とよたまなかまち,,,豊玉中町
stops,stop_name,ja,豊玉北,,,豊玉北
stops,stop_name,en,Toyotama Kita,,,豊玉北
stops,stop_name,ja-Hrkt,とよたまきた,,,豊玉北
stops,stop_name,ja,豊玉南住宅,,,豊玉南住宅
stops,stop_name,en,Toyotama Minami Jutaku,,,豊玉南住宅
stops,stop_name,ja-Hrkt,とよたまみなみじゅうたく,,,豊玉南住宅
stops,stop_name,ja,豊玉小学校,,,豊玉小学校
stops,stop_name,en,Toyotama Shogakko,,,豊玉小学校
stops,stop_name,ja-Hrkt,とよたましょうがっこう,,,豊玉小学校
stops,stop_name,ja,赤羽南一丁目,,,赤羽南一丁目
stops,stop_name,en,Akabane Minami 1-chome,,,赤羽南一丁目
stops,stop_name,ja-Hrkt,あかばねみなみいっちょうめ、赤羽南1丁目、赤羽南1丁目,,,赤羽南一丁目
stops,stop_name,ja,赤羽南二丁目,,,赤羽南二丁目
stops,stop_name,en,Akabane Minami 2-chome,,,赤羽南二丁目
stops,stop_name,ja-Hrkt,あかばねみなみにちょうめ、赤羽南２丁目、赤羽南2丁目,,,赤羽南二丁目
stops,stop_name,ja,赤羽車庫,,,赤羽車庫
stops,stop_name,en,Akabanesyako,,,赤羽車庫
stops,stop_name,ja-Hrkt,あかばねしゃこ,,,赤羽車庫
stops,stop_name,ja,赤羽駅東口,,,赤羽駅東口
stops,stop_name,en,Akabane Station Higashiguchi,,,赤羽駅東口
stops,stop_name,ja-Hrkt,あかばねえきひがしぐち,,,赤羽駅東口
stops,stop_name,ja,赤羽駅（教会前）,,,赤羽駅（教会前）
stops,stop_name,ja-Hrkt,あかばねえき,,,赤羽駅（教会前）
stops,stop_name,ja,農協前,,,農協前
stops,stop_name,en,Nokyo Mae,,,農協前
stops,stop_name,ja-Hrkt,のうきょうまえ,,,農協前
stops,stop_name,ja,農芸高校,,,農芸高校
stops,stop_name,en,Nogei Koko,,,農芸高校
stops,stop_name,ja-Hrkt,のうげいこうこう,,,農芸高校
stops,stop_name,ja,都営宮前アパート,,,都営宮前アパート
stops,stop_name,en,Toei Miyamae Apartment,,,都営宮前アパート
stops,stop_name,ja-Hrkt,とえいみやまえあぱーと,,,都営宮前アパート
stops,stop_name,ja,都立和田堀公園,,,都立和田堀公園
stops,stop_name,en,Toritsu Wadabori Koen,,,都立和田堀公園
stops,stop_name,ja-Hrkt,とりつわだぼりこうえん,,,都立和田堀公園
stops,stop_name,ja,都立家政入口,,,都立家政入口
stops,stop_name,en,Toritsu-Kasei Iriguchi,,,都立家政入口
stops,stop_name,ja-Hrkt,とりつかせいいりぐち,,,都立家政入口
stops,stop_name,ja,野方一丁目,,,野方一丁目
stops,stop_name,en,Nogata 1-chome,,,野方一丁目
stops,stop_name,ja-Hrkt,のがたいっちょうめ、野方１丁目、野方1丁目,,,野方一丁目
stops,stop_name,ja,野方三丁目,,,野方三丁目
stops,stop_name,en,Nogata 3-chome,,,野方三丁目
stops,stop_name,ja-Hrkt,のがたさんちょうめ、野方３丁目、野方3丁目,,,野方三丁目
stops,stop_name,ja,野方二丁目,,,野方二丁目
stops,stop_name,en,Nogata 2-chome,,,野方二丁目
stops,stop_name,ja-Hrkt,のがたにちょうめ、野方２丁目、野方2丁目,,,野方二丁目
stops,stop_name,ja,野方消防署,,,野方消防署
stops,stop_name,en,Nogata Shobosho,,,野方消防署
stops,stop_name,ja-Hrkt,のがたしょうぼうしょ,,,野方消防署
stops,stop_name,ja,野方駅,,,野方駅
stops,stop_name,en,Nogata Station,,,野方駅
stops,stop_name,ja-Hrkt,のがたえき,,,野方駅
stops,stop_name,ja,野方駅入口,,,野方駅入口
stops,stop_name,en,Nogata Station Iriguchi,,,野方駅入口
stops,stop_name,ja-Hrkt,のがたえきいりぐち,,,野方駅入口
stops,stop_name,ja,野方駅北口,,,野方駅北口
stops,stop_name,en,Nogata Station Kitaguchi,,,野方駅北口
stops,stop_name,ja-Hrkt,のがたえききたぐち,,,野方駅北口
stops,stop_name,ja,銀座,,,銀座
stops,stop_name,en,Ginza,,,銀座
stops,stop_name,ja-Hrkt,ぎんざ,,,銀座
stops,stop_name,ja,銀杏稲荷,,,銀杏稲荷
stops,stop_name,en,Icho Inari,,,銀杏稲荷
stops,stop_name,ja-Hrkt,いちょういなり,,,銀杏稲荷
stops,stop_name,ja,関前コミセン南（ムーバス）,,,関前コミセン南（ムーバス）
stops,stop_name,en,Sekimae Komisen Minami,,,関前コミセン南（ムーバス）
stops,stop_name,ja-Hrkt,せきまえこみせんみなみ（むーばす）,,,関前コミセン南（ムーバス）
stops,stop_name,ja,関前コミセン（ムーバス）,,,関前コミセン（ムーバス）
stops,stop_name,en,Ssekimae Komisen,,,関前コミセン（ムーバス）
stops,stop_name,ja-Hrkt,せきまえこみせん（むーばす）,,,関前コミセン（ムーバス）
stops,stop_name,ja,関前一丁目,,,関前一丁目
stops,stop_name,en,Sekimae 1-chome,,,関前一丁目
stops,stop_name,ja-Hrkt,せきまえいっちょうめ、関前１丁目、関前1丁目,,,関前一丁目
stops,stop_name,ja,関前三丁目,,,関前三丁目
stops,stop_name,en,Sekimae 3-chome,,,関前三丁目
stops,stop_name,ja-Hrkt,せきまえさんちょうめ、関前３丁目、関前3丁目,,,関前三丁目
stops,stop_name,ja,関前三丁目中央（ムーバス）,,,関前三丁目中央（ムーバス）
stops,stop_name,en,Sekimae3-chyome Chyuo,,,関前三丁目中央（ムーバス）
stops,stop_name,ja-Hrkt,"せきまえさんちょうめちゅうおう（むーばす）,関前3丁目中央、関前3丁目中央",,,関前三丁目中央（ムーバス）
stops,stop_name,ja,関前三丁目南,,,関前三丁目南
stops,stop_name,en,Sekimae 3-chome Minami,,,関前三丁目南
stops,stop_name,ja-Hrkt,せきまえさんちょうめみなみ、関前３丁目南、関前3丁目南,,,関前三丁目南
stops,stop_name,ja,関前公園（ムーバス）,,,関前公園（ムーバス）
stops,stop_name,en,Sekimae Koen,,,関前公園（ムーバス）
stops,stop_name,ja-Hrkt,せきまえこうえん（むーばす）,,,関前公園（ムーバス）
stops,stop_name,ja,関前四丁目,,,関前四丁目
stops,stop_name,en,Sekimae 4-chome,,,関前四丁目
stops,stop_name,ja-Hrkt,せきまえよんちょうめ、関前４丁目、関前4丁目,,,関前四丁目
stops,stop_name,ja,関前西公園,,,関前西公園
stops,stop_name,en,Sekimae Nishi Koen,,,関前西公園
stops,stop_name,ja-Hrkt,せきまえにしこうえん,,,関前西公園
stops,stop_name,ja,関町三丁目,,,関町三丁目
stops,stop_name,en,Sekimachi 3-chome,,,関町三丁目
stops,stop_name,ja-Hrkt,せきまちさんちょうめ、関町3丁目、関町3丁目,,,関町三丁目
stops,stop_name,ja,関町二丁目,,,関町二丁目
stops,stop_name,en,Sekimachi 2-chome,,,関町二丁目
stops,stop_name,ja-Hrkt,せきまちにちょうめ、関町２丁目、関町2丁目,,,関町二丁目
stops,stop_name,ja,関町北一丁目,,,関町北一丁目
stops,stop_name,en,Sekimachi Kita 1-chome,,,関町北一丁目
stops,stop_name,ja-Hrkt,せきまちきたいっちょうめ、関町北１丁目、関町北1丁目,,,関町北一丁目
stops,stop_name,ja,関町北三丁目,,,関町北三丁目
stops,stop_name,en,Sekimachi Kita 3-chome,,,関町北三丁目
stops,stop_name,ja-Hrkt,せきまちきたさんちょうめ、関町北３丁目、関町北3丁目,,,関町北三丁目
stops,stop_name,ja,関町北二丁目,,,関町北二丁目
stops,stop_name,en,Sekimachi Kita 2-chome,,,関町北二丁目
stops,stop_name,ja-Hrkt,せきまちきたにちょうめ、関町北２丁目、関町北2丁目,,,関町北二丁目
stops,stop_name,ja,関町郵便局,,,関町郵便局
stops,stop_name,en,Sekimachi Yubinkyoku,,,関町郵便局
stops,stop_name,ja-Hrkt,せきまちゆうびんきょく,,,関町郵便局
stops,stop_name,ja,関野橋,,,関野橋
stops,stop_name,en,Sekino-bashi,,,関野橋
stops,stop_name,ja-Hrkt,せきのばし,,,関野橋
stops,stop_name,ja,阿佐ヶ谷駅,,,阿佐ヶ谷駅
stops,stop_name,en,Asagaya Station,,,阿佐ヶ谷駅
stops,stop_name,ja-Hrkt,あさがやえき,,,阿佐ヶ谷駅
stops,stop_name,ja,阿佐谷北一丁目,,,阿佐谷北一丁目
stops,stop_name,en,Asagaya Kita 1-chome,,,阿佐谷北一丁目
stops,stop_name,ja-Hrkt,あさがやきたいっちょうめ、阿佐谷北１丁目、阿佐谷北1丁目,,,阿佐谷北一丁目
stops,stop_name,ja,阿佐谷北六丁目,,,阿佐谷北六丁目
stops,stop_name,en,Asagaya Kita 6-chome,,,阿佐谷北六丁目
stops,stop_name,ja-Hrkt,あさがやきたろくちょうめ、阿佐谷北６丁目、阿佐谷北6丁目,,,阿佐谷北六丁目
stops,stop_name,ja,阿佐谷南一丁目,,,阿佐谷南一丁目
stops,stop_name,en,Asagaya Minami 1-chome,,,阿佐谷南一丁目
stops,stop_name,ja-Hrkt,あさがやみなみいっちょうめ、阿佐谷南1丁目、阿佐谷南1丁目,,,阿佐谷南一丁目
stops,stop_name,ja,阿佐谷南三丁目,,,阿佐谷南三丁目
stops,stop_name,en,Asagaya Minami 3-chome,,,阿佐谷南三丁目
stops,stop_name,ja-Hrkt,あさがやみなみさんちょうめ、阿佐谷南3丁目、阿佐谷南3丁目,,,阿佐谷南三丁目
stops,stop_name,ja,阿佐谷営業所,,,阿佐谷営業所
stops,stop_name,en,Asagaya Eigyosho,,,阿佐谷営業所
stops,stop_name,ja-Hrkt,あさがやえいぎょうしょ,,,阿佐谷営業所
stops,stop_name,ja,電通裏,,,電通裏
stops,stop_name,en,Dentsu Ura,,,電通裏
stops,stop_name,ja-Hrkt,でんつううら,,,電通裏
stops,stop_name,ja,青梅街道営業所,,,青梅街道営業所
stops,stop_name,en,Ome Kaido Eigyosho,,,青梅街道営業所
stops,stop_name,ja-Hrkt,おうめかいどうえいぎょうしょ,,,青梅街道営業所
stops,stop_name,ja,青葉公園入口（ムーバス）,,,青葉公園入口（ムーバス）
stops,stop_name,en,Aoba Koen Iriguchi,,,青葉公園入口（ムーバス）
stops,stop_name,ja-Hrkt,あおばこうえんいりぐち（むーばす）,,,青葉公園入口（ムーバス）
stops,stop_name,ja,馬車みち（すぎ丸）,,,馬車みち（すぎ丸）
stops,stop_name,en,Bashya Michi,,,馬車みち（すぎ丸）
stops,stop_name,ja-Hrkt,ばしゃみち（すぎまる）,,,馬車みち（すぎ丸）
stops,stop_name,ja,高井戸境,,,高井戸境
stops,stop_name,en,Takaido Sakai,,,高井戸境
stops,stop_name,ja-Hrkt,たかいどさかい,,,高井戸境
stops,stop_name,ja,高井戸東三丁目,,,高井戸東三丁目
stops,stop_name,en,Takaido Higashi 3-chome,,,高井戸東三丁目
stops,stop_name,ja-Hrkt,たかいどひがしさんちょうめ,,,高井戸東三丁目
stops,stop_name,ja,高井戸東二丁目,,,高井戸東二丁目
stops,stop_name,en,Takaido Higashi 2-chome,,,高井戸東二丁目
stops,stop_name,ja-Hrkt,たかいどひがしにちょうめ,,,高井戸東二丁目
stops,stop_name,ja,高井戸警察署,,,高井戸警察署
stops,stop_name,en,Takaido Keisatsusho,,,高井戸警察署
stops,stop_name,ja-Hrkt,たかいどけいさつしょ,,,高井戸警察署
stops,stop_name,ja,高井戸駅,,,高井戸駅
stops,stop_name,en,Takaido Station,,,高井戸駅
stops,stop_name,ja-Hrkt,たかいどえき,,,高井戸駅
stops,stop_name,ja,高円寺中学,,,高円寺中学
stops,stop_name,en,Koenji Chugakko,,,高円寺中学
stops,stop_name,ja-Hrkt,こうえんじちゅうがく,,,高円寺中学
stops,stop_name,ja,高円寺南五丁目,,,高円寺南五丁目
stops,stop_name,en,Koenji Minami 5-chome,,,高円寺南五丁目
stops,stop_name,ja-Hrkt,こうえんじみなみごちょうめ、高円寺南５丁目、高円寺南5丁目,,,高円寺南五丁目
stops,stop_name,ja,高円寺南四丁目,,,高円寺南四丁目
stops,stop_name,en,Koenji Minami 4-chome,,,高円寺南四丁目
stops,stop_name,ja-Hrkt,こうえんじみなみよんちょうめ、高円寺南４丁目、高円寺南4丁目,,,高円寺南四丁目
stops,stop_name,ja,高円寺通り,,,高円寺通り(こうえんじどおり)
