table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ja-Hrkt,ハチマンバシ,,,八幡橋（保土ヶ谷区）
stops,stop_name,ko,하치만바시 다리 (호도가야쿠),,,八幡橋（保土ヶ谷区）
stops,stop_name,zh,八幡桥（保土谷区）,,,八幡橋（保土ヶ谷区）
stops,stop_name,en,Yahatabashi Bridge,,,八幡橋（磯子区）
stops,stop_name,ja,八幡橋（磯子区）,,,八幡橋（磯子区）
stops,stop_name,ja-Hrkt,ヤハタバシ,,,八幡橋（磯子区）
stops,stop_name,ko,야하타바시 다리,,,八幡橋（磯子区）
stops,stop_name,zh,八幡桥（矶子区）,,,八幡橋（磯子区）
stops,stop_name,en,Kominkan-mae [Community Center],,,公民館前
stops,stop_name,ja,公民館前,,,公民館前
stops,stop_name,ja-Hrkt,コウミンカンマエ,,,公民館前
stops,stop_name,ko,고민칸 마에[공민관],,,公民館前
stops,stop_name,zh,公民馆前,,,公民館前
stops,stop_name,en,Rokkakubashi Bridge,,,六角橋
stops,stop_name,ja,六角橋,,,六角橋
stops,stop_name,ja-Hrkt,ロッカクバシ,,,六角橋
stops,stop_name,ko,롯카쿠바시 다리,,,六角橋
stops,stop_name,zh,六角桥,,,六角橋
stops,stop_name,en,Rokkakubashi-kitamachi,,,六角橋北町
stops,stop_name,ja,六角橋北町,,,六角橋北町
stops,stop_name,ja-Hrkt,ロッカクバシキタマチ,,,六角橋北町
stops,stop_name,ko,롯카쿠바시 키타마치,,,六角橋北町
stops,stop_name,zh,六角桥北町,,,六角橋北町
stops,stop_name,en,Rokkakubashi-nakacho,,,六角橋中町
stops,stop_name,ja,六角橋中町,,,六角橋中町
stops,stop_name,ja-Hrkt,ロッカクバシナカチョウ,,,六角橋中町
stops,stop_name,ko,롯카쿠바시 나카쵸,,,六角橋中町
stops,stop_name,zh,六角桥中町,,,六角橋中町
stops,stop_name,en,Rokkakubashi-chugakko-mae [Rokkakubashi J.H. Sch.],,,六角橋中学校前
stops,stop_name,ja,六角橋中学校前,,,六角橋中学校前
stops,stop_name,ja-Hrkt,ロッカクバシチュウガッコウマエ,,,六角橋中学校前
stops,stop_name,ko,롯카쿠바시 추우각꼬 마에 [롯카쿠바시 중학교],,,六角橋中学校前
stops,stop_name,zh,六角桥初中前,,,六角橋中学校前
stops,stop_name,en,Rokkakubashi-nishicho,,,六角橋西町
stops,stop_name,ja,六角橋西町,,,六角橋西町
stops,stop_name,ja-Hrkt,ロッカクバシニシチョウ,,,六角橋西町
stops,stop_name,ko,롯카쿠바시 니시쵸,,,六角橋西町
stops,stop_name,zh,六角桥西町,,,六角橋西町
stops,stop_name,en,Rokkakubashi-rokuchome,,,六角橋６丁目
stops,stop_name,ja,六角橋６丁目,,,六角橋６丁目
stops,stop_name,ja-Hrkt,ロッカクバシロクチョウメ,,,六角橋６丁目
stops,stop_name,ko,롯카쿠바시 로쿠초메,,,六角橋６丁目
stops,stop_name,zh,六角桥六丁目,,,六角橋６丁目
stops,stop_name,en,Motomachi,,,元町
stops,stop_name,ja,元町,,,元町
stops,stop_name,ja-Hrkt,モトマチ,,,元町
stops,stop_name,ko,모토마치,,,元町
stops,stop_name,zh,元町,,,元町
stops,stop_name,en,Motomachi-iriguchi,,,元町入口
stops,stop_name,ja,元町入口,,,元町入口
stops,stop_name,ja-Hrkt,モトマチイリグチ,,,元町入口
stops,stop_name,ko,모토마치 이리구치,,,元町入口
stops,stop_name,zh,元町入口,,,元町入口
stops,stop_name,en,Motomachibashi-koban-mae [Motomachibashi Police Box],,,元町橋交番前
stops,stop_name,ja,元町橋交番前,,,元町橋交番前
stops,stop_name,ja-Hrkt,モトマチバシコウバンマエ,,,元町橋交番前
stops,stop_name,ko,모토마치바시 코반 마에 [모토마치바시 파출소],,,元町橋交番前
stops,stop_name,zh,元町桥警察岗亭前,,,元町橋交番前
stops,stop_name,en,Motokubocho,,,元久保町
stops,stop_name,ja,元久保町,,,元久保町
stops,stop_name,ja-Hrkt,モトクボチョウ,,,元久保町
stops,stop_name,ko,모토쿠보쵸,,,元久保町
stops,stop_name,zh,元久保町,,,元久保町
stops,stop_name,en,Motomiya,,,元宮
stops,stop_name,ja,元宮,,,元宮
stops,stop_name,ja-Hrkt,モトミヤ,,,元宮
stops,stop_name,ko,모토미야,,,元宮
stops,stop_name,zh,元宫,,,元宮
stops,stop_name,en,Jido-yuenchi-iriguchi [Children's Amusement Park],,,児童遊園地入口
stops,stop_name,ja,児童遊園地入口,,,児童遊園地入口
stops,stop_name,ja-Hrkt,ジドウユウエンチイリグチ,,,児童遊園地入口
stops,stop_name,ko,지도유엔치 이리구치[아동 유원지],,,児童遊園地入口
stops,stop_name,zh,儿童乐园入口,,,児童遊園地入口
stops,stop_name,en,Jido-yuenchi-mae [Children's Amusement Park],,,児童遊園地前
stops,stop_name,ja,児童遊園地前,,,児童遊園地前
stops,stop_name,ja-Hrkt,ジドウユウエンチマエ,,,児童遊園地前
stops,stop_name,ko,지도유엔치 마에[아동 유원지],,,児童遊園地前
stops,stop_name,zh,儿童乐园前,,,児童遊園地前
stops,stop_name,en,Nyukoku-kanrikyoku-mae [Immigration Bureau],,,入国管理局前
stops,stop_name,ja,入国管理局前,,,入国管理局前
stops,stop_name,ja-Hrkt,ニュウコクカンリキョクマエ,,,入国管理局前
stops,stop_name,ko,뉴우코쿠 칸리쿄쿠 마에 [입국 관리국],,,入国管理局前
stops,stop_name,zh,入国管理局前,,,入国管理局前
stops,stop_name,en,Iriebashi,,,入江橋
stops,stop_name,ja,入江橋,,,入江橋
stops,stop_name,ja-Hrkt,イリエバシ,,,入江橋
stops,stop_name,ko,이리에바시,,,入江橋
stops,stop_name,zh,入江桥,,,入江橋
stops,stop_name,en,Irie-nishi,,,入江西
stops,stop_name,ja,入江西,,,入江西
stops,stop_name,ja-Hrkt,イリエニシ,,,入江西
stops,stop_name,ko,이리에 니시,,,入江西
stops,stop_name,zh,入江西,,,入江西
stops,stop_name,en,Irie-itchome,,,入江１丁目
stops,stop_name,ja,入江１丁目,,,入江１丁目
stops,stop_name,ja-Hrkt,イリエイッチョウメ,,,入江１丁目
stops,stop_name,ko,이리에 잇쵸메,,,入江１丁目
stops,stop_name,zh,入江一丁目,,,入江１丁目
stops,stop_name,en,Irifune-shogakko-mae [Irifune Elementary School],,,入船小学校前
stops,stop_name,ja,入船小学校前,,,入船小学校前
stops,stop_name,ja-Hrkt,イリフネショウガッコウマエ,,,入船小学校前
stops,stop_name,ko,이리후네 쇼갓코 마에[이리후네 소학교],,,入船小学校前
stops,stop_name,zh,入船小学前,,,入船小学校前
stops,stop_name,en,Irifunebashi,,,入船橋
stops,stop_name,ja,入船橋,,,入船橋
stops,stop_name,ja-Hrkt,イリフネバシ,,,入船橋
stops,stop_name,ko,이리후네바시,,,入船橋
stops,stop_name,zh,入船桥,,,入船橋
stops,stop_name,en,Keisanji-mae [Keisanji Temple],,,慶珊寺前
stops,stop_name,ja,慶珊寺前,,,慶珊寺前
stops,stop_name,ja-Hrkt,ケイサンジマエ,,,慶珊寺前
stops,stop_name,ko,구이산지 마에[구이산지 절],,,慶珊寺前
stops,stop_name,zh,庆珊寺前,,,慶珊寺前
stops,stop_name,en,Ikoino-ie-mae,,,憩いの家前
stops,stop_name,ja,憩いの家前,,,憩いの家前
stops,stop_name,ja-Hrkt,イコイノイエマエ,,,憩いの家前
stops,stop_name,ko,이코이노이에 마에,,,憩いの家前
stops,stop_name,zh,憩之家前,,,憩いの家前
stops,stop_name,en,Uchida,,,内田
stops,stop_name,ja,内田,,,内田
stops,stop_name,ja-Hrkt,ウチダ,,,内田
stops,stop_name,ko,우치다,,,内田
stops,stop_name,zh,内田,,,内田
stops,stop_name,en,Uchiyama,,,内山
stops,stop_name,ja,内山,,,内山
stops,stop_name,ja-Hrkt,ウチヤマ,,,内山
stops,stop_name,ko,우치야마,,,内山
stops,stop_name,zh,内山,,,内山
stops,stop_name,en,Utsuro,,,内路
stops,stop_name,ja,内路,,,内路
stops,stop_name,ja-Hrkt,ウツロ,,,内路
stops,stop_name,ko,우쓰로,,,内路
stops,stop_name,zh,内路,,,内路
stops,stop_name,en,Kumanodo,,,熊の堂
stops,stop_name,ja,熊の堂,,,熊の堂
stops,stop_name,ja-Hrkt,クマノドウ,,,熊の堂
stops,stop_name,ko,구마노도,,,熊の堂
stops,stop_name,zh,熊之堂,,,熊の堂
stops,stop_name,en,Kumano-jinja-iriguchi [Kumano Shrine],,,熊野神社入口
stops,stop_name,ja,熊野神社入口,,,熊野神社入口
stops,stop_name,ja-Hrkt,クマノジンジャイリグチ,,,熊野神社入口
stops,stop_name,ko,쿠마노 진자 이리구치 [쿠마노 신사],,,熊野神社入口
stops,stop_name,zh,熊野神社入口,,,熊野神社入口
stops,stop_name,en,Kumano-jinja-mae [Kumano-jinja Shrine],,,熊野神社前
stops,stop_name,ja,熊野神社前,,,熊野神社前
stops,stop_name,ja-Hrkt,クマノジンジャマエ,,,熊野神社前
stops,stop_name,ko,구마노진자 마에[구마노진자 신사],,,熊野神社前
stops,stop_name,zh,熊野神社前,,,熊野神社前
stops,stop_name,en,Noba-nakayoshi-koen-mae[Noba-nakayoshi Park],,,野庭なかよし公園前
stops,stop_name,ja,野庭なかよし公園前,,,野庭なかよし公園前
stops,stop_name,ja-Hrkt,ノバナカヨシコウエンマエ,,,野庭なかよし公園前
stops,stop_name,ko,노바나카요시 공원 앞,,,野庭なかよし公園前
stops,stop_name,zh,野庭友好公园前,,,野庭なかよし公園前
stops,stop_name,en,Noba Sports Hiroba-mae,,,野庭スポーツ広場前
stops,stop_name,ja,野庭スポーツ広場前,,,野庭スポーツ広場前
stops,stop_name,ja-Hrkt,ノバスポーツヒロバマエ,,,野庭スポーツ広場前
stops,stop_name,ko,노바 스포츠 광장 앞,,,野庭スポーツ広場前
stops,stop_name,zh,野庭运动广场前,,,野庭スポーツ広場前
stops,stop_name,en,Noba-chibikko-koen-mae,,,野庭チビッコ公園前
stops,stop_name,ja,野庭チビッコ公園前,,,野庭チビッコ公園前
stops,stop_name,ja-Hrkt,ノバチビッココウエンマエ,,,野庭チビッコ公園前
stops,stop_name,ko,노바 치빗코 공원 앞,,,野庭チビッコ公園前
stops,stop_name,zh,野庭儿童公园前,,,野庭チビッコ公園前
stops,stop_name,en,Noba-yubinkyoku-mae,,,野庭郵便局前
stops,stop_name,ja,野庭郵便局前,,,野庭郵便局前
stops,stop_name,ja-Hrkt,ノバユウビンキョクマエ,,,野庭郵便局前
stops,stop_name,ko,노바 우체국 앞,,,野庭郵便局前
stops,stop_name,zh,野庭邮局前,,,野庭郵便局前
stops,stop_name,en,Noba-danchi Center Mae,,,野庭団地センター前
stops,stop_name,ja,野庭団地センター前,,,野庭団地センター前
stops,stop_name,ja-Hrkt,ノバダンチセンターマエ,,,野庭団地センター前
stops,stop_name,ko,노바 단치 센터 마에,,,野庭団地センター前
stops,stop_name,zh,野庭住宅区中心前,,,野庭団地センター前
stops,stop_name,en,Noba-danchi-higashiguchi,,,野庭団地東口
stops,stop_name,ja,野庭団地東口,,,野庭団地東口
stops,stop_name,ja-Hrkt,ノバダンチヒガシグチ,,,野庭団地東口
stops,stop_name,ko,노바 단치 히가시구치,,,野庭団地東口
stops,stop_name,zh,野庭住宅区东口,,,野庭団地東口
stops,stop_name,en,Noba-chiku Center Care Plaza,,,野庭地区センター・ケアプラザ前
stops,stop_name,ja,野庭地区センター・ケアプラザ前,,,野庭地区センター・ケアプラザ前
stops,stop_name,ja-Hrkt,ノバチクセンター・ケアプラザマエ,,,野庭地区センター・ケアプラザ前
stops,stop_name,ko,노바지구센터・케어플라자 앞,,,野庭地区センター・ケアプラザ前
stops,stop_name,zh,野庭地区中心・福利健康咨询广场前,,,野庭地区センター・ケアプラザ前
stops,stop_name,en,Noba-chuo-koen [Noba-chuo Park],,,野庭中央公園
stops,stop_name,ja,野庭中央公園,,,野庭中央公園
stops,stop_name,ja-Hrkt,ノバチュウオウコウエン,,,野庭中央公園
stops,stop_name,ko,노바 추오 코우엔 [노바 추오 공원],,,野庭中央公園
stops,stop_name,zh,野庭中央公园,,,野庭中央公園
stops,stop_name,en,Nobajuutaku E-gaiku,,,野庭住宅Ｅ街区
stops,stop_name,ja,野庭住宅E街区,,,野庭住宅Ｅ街区
stops,stop_name,ja-Hrkt,ノバジュウタクイーガイク,,,野庭住宅Ｅ街区
stops,stop_name,ko,노바 주택 E 가구,,,野庭住宅Ｅ街区
stops,stop_name,zh,野庭住宅小区E街区,,,野庭住宅Ｅ街区
stops,stop_name,en,Noba-jutaku G Gaiku,,,野庭住宅Ｇ街区
stops,stop_name,ja,野庭住宅G街区,,,野庭住宅Ｇ街区
stops,stop_name,ja-Hrkt,ノバジュウタクジーガイク,,,野庭住宅Ｇ街区
stops,stop_name,ko,노바 주택 G가구,,,野庭住宅Ｇ街区
stops,stop_name,zh,野庭住宅小区G街区,,,野庭住宅Ｇ街区
stops,stop_name,en,Noge-cho,,,野毛町
stops,stop_name,ja,野毛町,,,野毛町
stops,stop_name,ja-Hrkt,ノゲチョウ,,,野毛町
stops,stop_name,ko,노게 쵸,,,野毛町
stops,stop_name,zh,野毛町,,,野毛町
stops,stop_name,en,Nogezaka,,,野毛坂
stops,stop_name,ja,野毛坂,,,野毛坂
stops,stop_name,ja-Hrkt,ノゲザカ,,,野毛坂
stops,stop_name,ko,노게자카,,,野毛坂
stops,stop_name,zh,野毛坂,,,野毛坂
stops,stop_name,en,Noge-odori,,,野毛大通り
stops,stop_name,ja,野毛大通り,,,野毛大通り
stops,stop_name,ja-Hrkt,ノゲオオドオリ,,,野毛大通り
stops,stop_name,ko,노게오도리,,,野毛大通り
stops,stop_name,zh,野毛大通,,,野毛大通り
stops,stop_name,en,Nogeyama-dobutsuen-mae [Nogeyama Zoological Gardens],,,野毛山動物園前
stops,stop_name,ja,野毛山動物園前,,,野毛山動物園前
stops,stop_name,ja-Hrkt,ノゲヤマドウブツエンマエ,,,野毛山動物園前
stops,stop_name,ko,노게야마 도부쓰엔 마에 [노게야마 동물원],,,野毛山動物園前
stops,stop_name,zh,野毛山动物园前,,,野毛山動物園前
stops,stop_name,en,Shakado-mae [Shakado Temple],,,釈迦堂前
stops,stop_name,ja,釈迦堂前,,,釈迦堂前
stops,stop_name,ja-Hrkt,シャカドウマエ,,,釈迦堂前
stops,stop_name,ko,샤카도 마에[샤카도 절],,,釈迦堂前
stops,stop_name,zh,释迦堂前,,,釈迦堂前
stops,stop_name,en,Kongoji-mae [Kongoji Temple],,,金剛寺前
stops,stop_name,ja,金剛寺前,,,金剛寺前
stops,stop_name,ja-Hrkt,コンゴウジマエ,,,金剛寺前
stops,stop_name,ko,곤고지 마에[곤고지 절],,,金剛寺前
stops,stop_name,zh,金刚寺前,,,金剛寺前
stops,stop_name,en,Kanakusazawa,,,金草沢
stops,stop_name,ja,金草沢,,,金草沢
stops,stop_name,ja-Hrkt,カナクサザワ,,,金草沢
stops,stop_name,ko,가나쿠사자와,,,金草沢
stops,stop_name,zh,金草泽,,,金草沢
stops,stop_name,en,Kanai,,,金井
stops,stop_name,ja,金井,,,金井
stops,stop_name,ja-Hrkt,カナイ,,,金井
stops,stop_name,ko,가나이,,,金井
stops,stop_name,zh,金井,,,金井
stops,stop_name,en,Kanaiya,,,金井谷
stops,stop_name,ja,金井谷,,,金井谷
stops,stop_name,ja-Hrkt,カナイヤ,,,金井谷
stops,stop_name,ko,가나이야,,,金井谷
stops,stop_name,zh,金井谷,,,金井谷
stops,stop_name,en,Kanazawa Sports Center Mae,,,金沢スポーツセンター前
stops,stop_name,ja,金沢スポーツセンター前,,,金沢スポーツセンター前
stops,stop_name,ja-Hrkt,カナザワスポーツセンターマエ,,,金沢スポーツセンター前
stops,stop_name,ko,가나자와 스포츠센터 마에,,,金沢スポーツセンター前
stops,stop_name,zh,金泽体育中心前,,,金沢スポーツセンター前
stops,stop_name,en,Kanazawa-sogo-koko-mae [Kanazawa-sogo High School],,,金沢総合高校前
stops,stop_name,ja,金沢総合高校前,,,金沢総合高校前
stops,stop_name,ja-Hrkt,カナザワソウゴウコウコウマエ,,,金沢総合高校前
stops,stop_name,ko,가나자와 소고 코코 마에[가나자와 종합 고등학교],,,金沢総合高校前
stops,stop_name,zh,金泽综合高中前,,,金沢総合高校前
stops,stop_name,en,Usuki,,,臼杵
stops,stop_name,ja,臼杵,,,臼杵
stops,stop_name,ja-Hrkt,ウスキ,,,臼杵
stops,stop_name,ko,우스키,,,臼杵
stops,stop_name,zh,臼杵,,,臼杵
stops,stop_name,en,Kowadai-iriguchi,,,興和台入口
stops,stop_name,ja,興和台入口,,,興和台入口
stops,stop_name,ja-Hrkt,コウワダイイリグチ,,,興和台入口
stops,stop_name,ko,코와다이 이리구치,,,興和台入口
stops,stop_name,zh,兴和台入口,,,興和台入口
stops,stop_name,en,Kowadai-nishi,,,興和台西
stops,stop_name,ja,興和台西,,,興和台西
stops,stop_name,ja-Hrkt,コウワダイニシ,,,興和台西
stops,stop_name,ko,코와다이 니시,,,興和台西
stops,stop_name,zh,兴和台西,,,興和台西
stops,stop_name,en,Hatsunecho,,,初音町
stops,stop_name,ja,初音町,,,初音町
stops,stop_name,ja-Hrkt,ハツネチョウ,,,初音町
stops,stop_name,ko,하쯔네쵸,,,初音町
stops,stop_name,zh,初音町,,,初音町
stops,stop_name,en,Tobe-honcho,,,戸部本町
stops,stop_name,ja,戸部本町,,,戸部本町
stops,stop_name,ja-Hrkt,トベホンチョウ,,,戸部本町
stops,stop_name,ko,도베혼쵸,,,戸部本町
stops,stop_name,zh,户部本町,,,戸部本町
stops,stop_name,en,Tobe-honcho-kobai-dori,,,戸部本町紅梅通り
stops,stop_name,ja,戸部本町紅梅通り,,,戸部本町紅梅通り
stops,stop_name,ja-Hrkt,トベホンチョウコウバイドオリ,,,戸部本町紅梅通り
stops,stop_name,ko,도베혼쵸 코바이 도리,,,戸部本町紅梅通り
stops,stop_name,zh,户部本町红梅通,,,戸部本町紅梅通り
stops,stop_name,en,Tobe-keisatsu-sho-mae [Tobe Police Station],,,戸部警察署前
stops,stop_name,ja,戸部警察署前,,,戸部警察署前
stops,stop_name,ja-Hrkt,トベケイサツショマエ,,,戸部警察署前
stops,stop_name,ko,도베 케이사쓰쇼 마에[도베 경찰서],,,戸部警察署前
stops,stop_name,zh,户部警察署前,,,戸部警察署前
stops,stop_name,en,Tobe Station,,,戸部駅前
stops,stop_name,ja,戸部駅前,,,戸部駅前
stops,stop_name,ja-Hrkt,トベエキマエ,,,戸部駅前
stops,stop_name,ko,도베 역,,,戸部駅前
stops,stop_name,zh,户部站前,,,戸部駅前
stops,stop_name,en,Tobe-itchome,,,戸部１丁目
stops,stop_name,ja,戸部１丁目,,,戸部１丁目
stops,stop_name,ja-Hrkt,トベイッチョウメ,,,戸部１丁目
stops,stop_name,ko,도베 잇쵸메,,,戸部１丁目
stops,stop_name,zh,户部一丁目,,,戸部１丁目
stops,stop_name,en,Tobe-sanchome,,,戸部３丁目
stops,stop_name,ja,戸部３丁目,,,戸部３丁目
stops,stop_name,ja-Hrkt,トベサンチョウメ,,,戸部３丁目
stops,stop_name,ko,도베 산쵸메,,,戸部３丁目
stops,stop_name,zh,户部三丁目,,,戸部３丁目
stops,stop_name,en,Tobe-yonchome,,,戸部４丁目
stops,stop_name,ja,戸部４丁目,,,戸部４丁目
stops,stop_name,ja-Hrkt,トベヨンチョウメ,,,戸部４丁目
stops,stop_name,ko,도베 욘쵸메,,,戸部４丁目
stops,stop_name,zh,户部四丁目,,,戸部４丁目
stops,stop_name,en,Senin Center Mae [Seamans' Club & Inn],,,船員センター前
stops,stop_name,ja,船員センター前,,,船員センター前
stops,stop_name,ja-Hrkt,センインセンターマエ,,,船員センター前
stops,stop_name,ko,센인센터 마에[선원 교육 센터],,,船員センター前
stops,stop_name,zh,船员中心前,,,船員センター前
stops,stop_name,en,Katakura-cho,,,片倉町
stops,stop_name,ja,片倉町,,,片倉町
stops,stop_name,ja-Hrkt,カタクラチョウ,,,片倉町
stops,stop_name,ko,가타쿠라쵸,,,片倉町
stops,stop_name,zh,片仓町,,,片倉町
stops,stop_name,en,Katakura-cho-iriguchi,,,片倉町入口
stops,stop_name,ja,片倉町入口,,,片倉町入口
stops,stop_name,ja-Hrkt,カタクラチョウイリグチ,,,片倉町入口
stops,stop_name,ko,가타쿠라쵸 이리구치,,,片倉町入口
stops,stop_name,zh,片仓町入口,,,片倉町入口
stops,stop_name,en,Katakuracho Sta.,,,片倉町駅前
stops,stop_name,ja,片倉町駅前,,,片倉町駅前
stops,stop_name,ja-Hrkt,カタクラチョウエキマエ,,,片倉町駅前
stops,stop_name,ko,가타쿠라쵸 역,,,片倉町駅前
stops,stop_name,zh,片仓町站前,,,片倉町駅前
stops,stop_name,en,Katakura-shimocho,,,片倉下町
stops,stop_name,ja,片倉下町,,,片倉下町
stops,stop_name,ja-Hrkt,カタクラシモチョウ,,,片倉下町
stops,stop_name,ko,가타쿠라시모쵸,,,片倉下町
stops,stop_name,zh,片仓下町,,,片倉下町
stops,stop_name,en,Katamachi,,,片町
stops,stop_name,en,Ogi-cho,,,扇町
stops,stop_name,ja,扇町,,,扇町
stops,stop_name,ja,片町,,,片町
stops,stop_name,ja-Hrkt,オウギチョウ,,,扇町
stops,stop_name,ja-Hrkt,カタマチ,,,片町
stops,stop_name,ko,오기 쵸,,,扇町
stops,stop_name,ko,가타마치,,,片町
stops,stop_name,zh,扇町,,,扇町
stops,stop_name,zh,片町,,,片町
stops,stop_name,en,Maekochi,,,前耕地
stops,stop_name,ja,前耕地,,,前耕地
stops,stop_name,ja-Hrkt,マエコウチ,,,前耕地
stops,stop_name,ko,마에코치,,,前耕地
stops,stop_name,zh,前耕地,,,前耕地
stops,stop_name,en,Maesatocho-sanchome,,,前里町３丁目
stops,stop_name,ja,前里町３丁目,,,前里町３丁目
stops,stop_name,ja-Hrkt,マエサトチョウサンチョウメ,,,前里町３丁目
stops,stop_name,ko,마에사토쵸 산초메,,,前里町３丁目
stops,stop_name,zh,前里町三丁目,,,前里町３丁目
stops,stop_name,en,Maesatocho-yonchome,,,前里町４丁目
stops,stop_name,ja,前里町４丁目,,,前里町４丁目
stops,stop_name,ja-Hrkt,マエサトチョウヨンチョウメ,,,前里町４丁目
stops,stop_name,ko,마에사토쵸 욘초메,,,前里町４丁目
stops,stop_name,zh,前里町四丁目,,,前里町４丁目
stops,stop_name,en,Maekawa-jinja-mae [Maekawa Shrine],,,前川神社前
stops,stop_name,ja,前川神社前,,,前川神社前
stops,stop_name,ja-Hrkt,マエカワジンジャマエ,,,前川神社前
stops,stop_name,ko,마에카와 진자 마에 [마에카와 신사],,,前川神社前
stops,stop_name,zh,前川神社前,,,前川神社前
stops,stop_name,en,Uchikoshi-chonai-kaikan-mae　[Uchikoshi Town Hall],,,打越町内会館前
stops,stop_name,ja,打越町内会館前,,,打越町内会館前
stops,stop_name,ja-Hrkt,ウチコシチョウナイカイカンマエ,,,打越町内会館前
stops,stop_name,ko,우치코시 쵸나이카이칸 마에[우치코시 마을회관],,,打越町内会館前
stops,stop_name,zh,打越居民公会所前,,,打越町内会館前
stops,stop_name,en,Ushiyato,,,牛谷戸
stops,stop_name,ja,牛谷戸,,,牛谷戸
stops,stop_name,ja-Hrkt,ウシヤト,,,牛谷戸
stops,stop_name,ko,우시야토,,,牛谷戸
stops,stop_name,zh,牛谷户,,,牛谷戸
stops,stop_name,en,Makino-kinen-byoin [Makino Memorial Hospital],,,牧野記念病院
stops,stop_name,ja,牧野記念病院,,,牧野記念病院
stops,stop_name,ja-Hrkt,マキノキネンビョウイン,,,牧野記念病院
stops,stop_name,ko,마키노 키넨 뵤우인 [마키노 키넨 병원],,,牧野記念病院
stops,stop_name,zh,牧野纪念医院,,,牧野記念病院
stops,stop_name,en,Ashinabashi,,,芦名橋
stops,stop_name,ja,芦名橋,,,芦名橋
stops,stop_name,ja-Hrkt,アシナバシ,,,芦名橋
stops,stop_name,ko,아시나바시,,,芦名橋
stops,stop_name,zh,芦名桥,,,芦名橋
stops,stop_name,en,Ashihozaki,,,芦穂崎
stops,stop_name,ja,芦穂崎,,,芦穂崎
stops,stop_name,ja-Hrkt,アシホザキ,,,芦穂崎
stops,stop_name,ko,아시호자키,,,芦穂崎
stops,stop_name,zh,芦穗崎,,,芦穂崎
stops,stop_name,en,Ashihobashi,,,芦穂橋
stops,stop_name,ja,芦穂橋,,,芦穂橋
stops,stop_name,ja-Hrkt,アシオバシ,,,芦穂橋
stops,stop_name,ko,아시호바시,,,芦穂橋
stops,stop_name,zh,芦穗桥,,,芦穂橋
stops,stop_name,en,Kagahara,,,加賀原
stops,stop_name,ja,加賀原,,,加賀原
stops,stop_name,ja-Hrkt,カガハラ,,,加賀原
stops,stop_name,ko,가가하라,,,加賀原
stops,stop_name,zh,加贺原,,,加賀原
stops,stop_name,en,Orita-koen-mae [Orita Park],,,折田公園前
stops,stop_name,ja,折田公園前,,,折田公園前
stops,stop_name,ja-Hrkt,オリタコウエンマエ,,,折田公園前
stops,stop_name,ko,오리타 코엔 마에[오리타 공원],,,折田公園前
stops,stop_name,zh,折田公园前,,,折田公園前
stops,stop_name,en,Orimoto-kita,,,折本北
stops,stop_name,ja,折本北,,,折本北
stops,stop_name,ja-Hrkt,オリモトキタ,,,折本北
stops,stop_name,ko,오리모토키타,,,折本北
stops,stop_name,zh,折本北,,,折本北
stops,stop_name,en,Orimoto-cho,,,折本町
stops,stop_name,ja,折本町,,,折本町
stops,stop_name,ja-Hrkt,オリモトチョウ,,,折本町
stops,stop_name,ko,오리모토쵸,,,折本町
stops,stop_name,zh,折本町,,,折本町
stops,stop_name,en,Orimotobashi,,,折本橋
stops,stop_name,ja,折本橋,,,折本橋
stops,stop_name,ja-Hrkt,オリモトバシ,,,折本橋
stops,stop_name,ko,오리모토바시,,,折本橋
stops,stop_name,zh,折本桥,,,折本橋
stops,stop_name,en,Hanasaki-bashi,,,花咲橋
stops,stop_name,ja,花咲橋,,,花咲橋
stops,stop_name,ja-Hrkt,ハナサキバシ,,,花咲橋
stops,stop_name,ko,하나사키바시,,,花咲橋
stops,stop_name,zh,花咲桥,,,花咲橋
stops,stop_name,en,Hanamidai,,,花見台
stops,stop_name,ja,花見台,,,花見台
stops,stop_name,ja-Hrkt,ハナミダイ,,,花見台
stops,stop_name,ko,하나미다이,,,花見台
stops,stop_name,zh,花见台,,,花見台
stops,stop_name,en,Hanamidai-nishi,,,花見台西
stops,stop_name,ja,花見台西,,,花見台西
stops,stop_name,ja-Hrkt,ハナミダイニシ,,,花見台西
stops,stop_name,ko,하나미다이 니시,,,花見台西
stops,stop_name,zh,花见台西,,,花見台西
stops,stop_name,en,Geijutsu-gekijo / NHK Mae [Kanagawa Arts Theatre / NHK],,,芸術劇場・ＮＨＫ前
stops,stop_name,ja,芸術劇場・ＮＨＫ前,,,芸術劇場・ＮＨＫ前
stops,stop_name,ja-Hrkt,ゲイジュツゲキジョウ・エヌエイチケイマエ,,,芸術劇場・ＮＨＫ前
stops,stop_name,ko,게이주쓰게키조/NHK마에 [예술 극장/NHK],,,芸術劇場・ＮＨＫ前
stops,stop_name,zh,艺术剧场 / ＮＨＫ前,,,芸術劇場・ＮＨＫ前
stops,stop_name,en,Kariba-higashi,,,狩場東
stops,stop_name,ja,狩場東,,,狩場東
stops,stop_name,ja-Hrkt,カリバヒガシ,,,狩場東
stops,stop_name,ko,가리바 히가시,,,狩場東
stops,stop_name,zh,狩场东,,,狩場東
stops,stop_name,en,Kariba-cho,,,狩場町
stops,stop_name,ja,狩場町,,,狩場町
stops,stop_name,ja-Hrkt,カリバチョウ,,,狩場町
stops,stop_name,ko,가리바쵸,,,狩場町
