stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1098_02,,神奈川中学校下,,35.4915359,139.6375128,,,0,,,1,
1100_02,,金沢スポーツセンター前,,35.3616403,139.6388617,,,0,,,1,
1102_01,,加賀原,,35.5222611,139.5566203,,,0,,,1,
1102_02,,加賀原,,35.5227092,139.5562670,,,0,,,1,
1103_01,,川和中学校前,,35.5299770,139.5562728,,,0,,,1,
1103_02,,川和中学校前,,35.5303472,139.5557934,,,0,,,1,
1104_01,,川和富士公園入口,,35.5332039,139.5533392,,,0,,,1,
1104_02,,川和富士公園入口,,35.5331742,139.5536217,,,0,,,1,
1105_01,,神奈川大学入口,,35.4869372,139.6236286,,,0,,,1,
1105_02,,神奈川大学入口,,35.4869628,139.6226397,,,0,,,1,
1106_01,,観音前,,35.5239311,139.6253711,,,0,,,1,
1106_02,,観音前,,35.5240661,139.6250784,,,0,,,1,
1107_01,,川和台,,35.5259450,139.5563936,,,0,,,1,
1107_02,,川和台,,35.5264770,139.5563539,,,0,,,1,
1109_01,,数沢,,35.5278925,139.5745283,,,0,,,1,
1109_02,,数沢,,35.5280597,139.5739720,,,0,,,1,
1110_01,,観音前,,35.5277020,139.5903447,,,0,,,1,
1110_02,,観音前,,35.5278428,139.5907134,,,0,,,1,
1113_01,,かもめ町第二,,35.4155570,139.6707017,,,0,,,1,
1113_02,,かもめ町第二,,35.4158089,139.6707742,,,0,,,1,
1116_01,,川和町郵便局,,35.5244714,139.5516297,,,0,,,1,
1116_02,,川和町郵便局,,35.5247220,139.5513550,,,0,,,1,
1117_02,,上中里郵便局前,,35.3706897,139.6124411,,,0,,,1,
1119_01,,川和団地下,,35.5231011,139.5526847,,,0,,,1,
1119_02,,川和団地下,,35.5229100,139.5527511,,,0,,,1,
1120_01,,帷子町会館前,,35.4484886,139.5989525,,,0,,,1,
1120_02,,帷子町会館前,,35.4485309,139.5991861,,,0,,,1,
1121_02,,上菅田中学校前,,35.4903381,139.5671522,,,0,,,1,
1122_01,,狩場東,,35.4392864,139.5853150,,,0,,,1,
1123_01,,神之木公園,,35.4939903,139.6510747,,,0,,,1,
1124_01,,神之木地区センター,,35.4938117,139.6491639,,,0,,,1,
1126_02,,上の前,,35.3664069,139.6127597,,,0,,,1,
1127_01,,神之木台東,,35.4943045,139.6532167,,,0,,,1,
1130_01,,鴨池大橋,,35.5110584,139.5646111,,,0,,,1,
1130_02,,鴨池大橋,,35.5112211,139.5643650,,,0,,,1,
1131_01,,金沢総合高校前,,35.3655406,139.6353656,,,0,,,1,
1131_02,,金沢総合高校前,,35.3645781,139.6354900,,,0,,,1,
1132_01,,上菅田第四公園,,35.4848106,139.5672522,,,0,,,1,
1137_01,,階段上,,35.4205303,139.6086886,,,0,,,1,
1138_01,,ガス山通入口,,35.4318061,139.6551561,,,0,,,1,
1138_02,,ガス山通入口,,35.4316425,139.6554564,,,0,,,1,
1139_01,,観音院前,,35.4281342,139.6540753,,,0,,,1,
1139_02,,観音院前,,35.4281895,139.6540309,,,0,,,1,
1141_01,,上山町南公園,,35.5028372,139.5482272,,,0,,,1,
1142_01,,上山町公園,,35.5052609,139.5481722,,,0,,,1,
1142_02,,上山町公園,,35.5051506,139.5480828,,,0,,,1,
1143_01,,上山会館,,35.5069114,139.5483495,,,0,,,1,
1144_01,,上山2丁目,,35.5085195,139.5489772,,,0,,,1,
1145_01,,上笹下地域ケアプラザ前,,35.3643359,139.6087236,,,0,,,1,
1148_01,,カップヌードルパーク・ハンマーヘッド入口,,35.4554667,139.6399706,,,0,,,1,
1149_01,,上菅田笹の丘小学校前,,35.4839645,139.5657334,,,0,,,1,
1201_02,,菊名記念病院前,,35.5096717,139.6343750,,,0,,,1,
1202_01,,菊名駅前,,35.5118261,139.6318697,,,0,,,1,
1202_02,,菊名駅前,,35.5116611,139.6317414,,,0,,,1,
1203_01,,菊名小学校入口,,35.5094367,139.6386320,,,0,,,1,
1203_02,,菊名小学校入口,,35.5100850,139.6367539,,,0,,,1,
1204_01,,菊名老人センター前,,35.5061831,139.6390817,,,0,,,1,
1204_02,,菊名老人センター前,,35.5057242,139.6386595,,,0,,,1,
1205_01,,菊名橋,,35.5004047,139.6338581,,,0,,,1,
1205_02,,菊名橋,,35.5001328,139.6327314,,,0,,,1,
1206_01,,菊名南町,,35.4983342,139.6367920,,,0,,,1,
1206_02,,菊名南町,,35.4987978,139.6366859,,,0,,,1,
1207_01,,岸谷,,35.4965759,139.6607017,,,0,,,1,
1207_02,,岸谷,,35.4964609,139.6603136,,,0,,,1,
1209_01,,岸根谷戸,,35.4986295,139.6128436,,,0,,,1,
1209_02,,岸根谷戸,,35.4988700,139.6122764,,,0,,,1,
1210_01,,岸根山王下,,35.4974836,139.6148297,,,0,,,1,
1210_02,,岸根山王下,,35.4973109,139.6149189,,,0,,,1,
1211_01,,岸根公園前,,35.4936039,139.6156147,,,0,,,1,
1211_02,,岸根公園前,,35.4936886,139.6161617,,,0,,,1,
1213_01,,北通り,,35.4143795,139.6733345,,,0,,,1,
1213_02,,北通り,,35.4144814,139.6735039,,,0,,,1,
1214_01,,北方小学校前,,35.4363947,139.6533400,,,0,,,1,
1214_02,,北方小学校前,,35.4362120,139.6533528,,,0,,,1,
1215_01,,北永田,,35.4387339,139.5959420,,,0,,,1,
1215_02,,北永田,,35.4375611,139.5977656,,,0,,,1,
1215_03,,北永田,,35.4378392,139.5950550,,,0,,,1,
1216_01,,北ケ谷,,35.5553311,139.4884706,,,0,,,1,
1216_02,,北ケ谷,,35.5554631,139.4885392,,,0,,,1,
1217_01,,岸根,,35.5003089,139.6107356,,,0,,,1,
1217_02,,岸根,,35.5003272,139.6104309,,,0,,,1,
1218_01,,北八朔駐在所前,,35.5201209,139.5397936,,,0,,,1,
1219_01,,北寺尾別所,,35.5149806,139.6653395,,,0,,,1,
1219_02,,北寺尾別所,,35.5153231,139.6654109,,,0,,,1,
1220_01,,北軽井沢,,35.4690011,139.6083656,,,0,,,1,
1220_02,,北軽井沢,,35.4684011,139.6092061,,,0,,,1,
1223_01,,霧が丘高校前,,35.5105636,139.5029186,,,0,,,1,
1223_02,,霧が丘高校前,,35.5102675,139.5030286,,,0,,,1,
1224_01,,霧が丘センター前,,35.5126722,139.5032642,,,0,,,1,
1224_02,,霧が丘センター前,,35.5129925,139.5038709,,,0,,,1,
1225_01,,霧が丘公園前,,35.5125611,139.5006656,,,0,,,1,
1225_02,,霧が丘公園前,,35.5120739,139.5011209,,,0,,,1,
1226_01,,霧ケ谷,,35.5160495,139.5000920,,,0,,,1,
1226_02,,霧ケ谷,,35.5159797,139.5003428,,,0,,,1,
1227_01,,給水塔前,,35.3996281,139.6051186,,,0,,,1,
1228_01,,漁業組合裏,,35.4226284,139.6703836,,,0,,,1,
1228_02,,漁業組合裏,,35.4217614,139.6706864,,,0,,,1,
1229_01,,行定庵前,,35.5286425,139.6685247,,,0,,,1,
1229_02,,行定庵前,,35.5291989,139.6679870,,,0,,,1,
1233_01,,岸谷２丁目,,35.4981961,139.6627220,,,0,,,1,
1233_02,,岸谷２丁目,,35.4981786,139.6629095,,,0,,,1,
1234_01,,北川橋南,,35.5466914,139.6017353,,,0,,,1,
1234_02,,北川橋南,,35.5466617,139.6019275,,,0,,,1,
1235_01,,北原,,35.5344200,139.5930400,,,0,,,1,
1235_02,,北原,,35.5348386,139.5934267,,,0,,,1,
1237_01,,北川,,35.5489742,139.6030181,,,0,,,1,
1237_02,,北川,,35.5491656,139.6028700,,,0,,,1,
1238_01,,菊名地区センター前,,35.5134195,139.6319347,,,0,,,1,
1238_02,,菊名地区センター前,,35.5144031,139.6318686,,,0,,,1,
1240_01,,岸谷公園入口,,35.4979725,139.6650136,,,0,,,1,
1240_02,,岸谷公園入口,,35.4982103,139.6647272,,,0,,,1,
1242_01,,北幸２丁目,,35.4668972,139.6160639,,,0,,,1,
1243_01,,京三製作所前,,35.5054834,139.6932145,,,0,,,1,
1243_02,,京三製作所前,,35.5059717,139.6932878,,,0,,,1,
1244_01,,霧が丘西,,35.5146195,139.4985342,,,0,,,1,
1244_02,,霧が丘西,,35.5135642,139.4977450,,,0,,,1,
1247_01,,北方皇太神宮入口,,35.4321117,139.6539200,,,0,,,1,
1247_02,,北方皇太神宮入口,,35.4320247,139.6539059,,,0,,,1,
1403_01,,久保山,,35.4436945,139.6161428,,,0,,,1,
1403_02,,久保山,,35.4438517,139.6161047,,,0,,,1,
1404_01,,久保山霊堂前,,35.4425781,139.6111656,,,0,,,1,
1404_02,,久保山霊堂前,,35.4428700,139.6103825,,,0,,,1,
1405_01,,久保町,,35.4517386,139.6066872,,,0,,,1,
1405_02,,久保町,,35.4513322,139.6062022,,,0,,,1,
1406_01,,久保下,,35.5005945,139.6447350,,,0,,,1,
1406_02,,久保下,,35.5011231,139.6441850,,,0,,,1,
1407_01,,久良岐公園前,,35.4046431,139.6094986,,,0,,,1,
1408_01,,弘明寺,,35.4235900,139.6021059,,,0,,,1,
1408_02,,弘明寺,,35.4237609,139.6021797,,,0,,,1,
1408_04,,弘明寺,,35.4227328,139.6020434,,,0,,,1,
1408_05,,弘明寺,,35.4225425,139.6019831,,,0,,,1,
1409_01,,楠町,,35.4678503,139.6138314,,,0,,,1,
1409_02,,楠町,,35.4678436,139.6141161,,,0,,,1,
1410_01,,熊の堂,,35.4985195,139.6009809,,,0,,,1,
1410_02,,熊の堂,,35.4991756,139.5998581,,,0,,,1,
1411_01,,熊野神社前,,35.5188984,139.6856820,,,0,,,1,
1411_02,,熊野神社前,,35.5190517,139.6857806,,,0,,,1,
